@RELATION DVDTrain

@ATTRIBUTE Text string
@ATTRIBUTE sentiments real

@DATA
'the_cock',1
'movie',3
'at',1
'have',1
'scary',1
'an',1
'mixed',1
'movie_was',1
'guy',1
'high_expectations',1
'an_inkling',1
'it_the',1
'was_funny',1
'<num>#',1
'humor',1
'figure',1
'about_it',2
'memorable',1
'slightly_offensive',1
'have_high',1
'like',1
'didn\'t_expect',1
'that_there',1
'a_wheelchair',1
'i_know',1
'where_did',1
'and_had',1
'inkling',1
'worth_a',1
'me_about',1
'did',2
'expectations',1
'wheelchair',1
'never_even',1
'even_heard',1
'eyes_i',1
'did_for',1
'freaking_movie',1
'entertaining_i',1
'but_worth',1
'character_was',1
'if_you',1
'never',2
'movie_<num>',1
'something_i',1
'enjoyed_it',1
'scary_movie',1
'this_it',1
'quotes',1
'funny_it',1
'since_i',1
'<num>_that',1
'heard_an',1
'come',1
'it_is',1
'and_that',1
'something_like',1
'hadn\'t',1
'but',1
'lot',1
'i_had',1
'had',2
'figure_if',1
'who',1
'wheelchair_and',1
'and_dumber',1
'to',1
'cock_eyes',1
'the_only',1
'inkling_about',1
'slightly',1
'borders_on',1
'you_who',1
'even',1
'guy_at',1
'it_enough',1
'of_you',1
'you_know',1
'memorable_quotes',1
'know',2
'where',1
'this',4
'redneck',1
'knew_was',1
'with_dumb',1
'i_never',1
'dude_from',1
'from',2
'and_characters',1
'funny',1
'redneck_humor',1
'one_guy',1
'only_thing',1
'characters_and',1
'work',1
'look',1
'on_dumb',1
'didn\'t_have',1
'main',1
'lot_of',1
'quotes_and',1
'of_memorable',1
'know_about',1
'expect',1
'or',1
'be_entertaining',1
'on',1
'for',1
'those',1
'of',3
'were_a',1
'were',1
'heard',2
'told_me',1
'offensive',1
'then',1
'i_knew',1
'is_something',1
'dumber',1
'was_the',1
'was',4
'had_the',1
'me',1
'and',4
'you',3
'it.surprise',1
'there',1
'freaking',1
'with',1
'cock',1
'probably_enjoyed',1
'dumb',2
'come_from',1
'i_didn\'t',2
'mixed_with',1
'expect_i',1
'from_scary',1
'character',1
'this_movie',1
'of_it.surprise',1
'one_dude',1
'that',4
'or_something',1
'knew',1
'this_freaking',1
'this_come',1
'since',1
'probably',1
'one',2
'eyes',1
'in_a',1
'about_this',1
'a_look',1
'it',5
'is',2
'in',1
'those_of',1
'if',1
'characters',1
'surprise',1
'that_one',1
'is_slightly',1
'something',2
'it_then',1
'hadn\'t_watched',1
'expectations_since',1
'i_did',1
'enjoyed',1
'work_told',1
'main_character',1
'high',1
'watched_this',1
'then_you',1
'to_be',1
'for_those',1
'enough_to',1
'that_is',1
'dumb_redneck',1
'i',8
'heard_of',1
'at_work',1
'did_this',1
'a#',3
'entertaining',1
'until',1
'there_were',1
'was_that',1
'didn\'t',2
'a_lot',1
'that_was',1
'offensive_but',1
'surprise_this',1
'about',3
'thing_i',1
'watched',1
'i_figure',1
'the_main',1
'had_never',1
'humor_mixed',1
'enough',1
'only',1
'dumber_or',1
'it.surprise_surprise',1
'the',3
'it_borders',1
'like_that',1
'thing',1
'know_i',1
'borders',1
'was_in',1
'worth',1
'#label#',4.0
'a#',1
'quality_and',1
'with_all',1
'that_sucks',1
'and',2
'classic',1
'nice_set',1
'the_quality',1
'is_a',1
'nice',1
'classic_dracula',1
'it',1
'only_thing',1
'and_the',2
'to',1
'set_to',1
'all_the',1
'this_is',1
'sucks_is',1
'the',5
'sucks',1
'all',1
'great_collection',1
'flip',1
'very_nice',1
'the_flip',1
'very',1
'sound',1
'dracula_movies',1
'with',1
'in',1
'in_it',1
'have',1
'set',1
'disc',1
'thing',1
'quality',1
'the_classic',1
'this',1
'have_with',1
'movies_in',1
'to_have',1
'dracula',1
'flip_disc',1
'collection',1
'a_very',1
'great',1
'is_the',1
'the_sound',1
'thing_that',1
'is',2
'that',1
'movies',1
'it_the',1
'the_only',1
'disc_and',1
'only',1
'#label#',4.0
'i_own',1
'so',1
'antoinnette\'s',1
'them_i',1
'visiting',1
'wide_sagasso',1
'and_traveling',1
'and_her',1
'family_estate',1
'they_could',1
'browning\'s_family',1
'be',1
'edward',1
'people_of',1
'movie',1
'rochester',2
'all_beautiful',1
'at',1
'as',1
'rochester_the',1
'scene_in',1
'are_all',1
'returned',2
'of_jamaica',2
'live_better',1
'jamaica_and',2
'traveling_to',1
'home_of',2
'read',1
'other_islanders',1
'the_other',1
'but',3
'just',2
'potion_too',1
'poverty_it\'s',1
'estate_standing',1
'which',2
'beautiful',1
'it\'s_painful',1
'the_honeymoon',1
'veranda_of',1
'white_man',1
'sex_with',1
'ridden',1
'from_jamaica',1
'i_was',1
'visit',1
'it\'s',1
'depend_on',1
'they',1
'with',2
'wish_something',1
'and_present',1
'home_high',1
'from_wide',1
'book_the',1
'visit_them',1
'islands',1
'sex',1
'reminded_of',1
'not_have',1
'at_the',1
'man_has',1
'where_i',1
'windswept',1
'see',1
'to_the',1
'visiting_the',1
'sea',2
'hill_miles',1
'browning\'s',1
'half',1
'in_which',1
'own_the',2
'sea_and',1
'could_live',1
'under',1
'their_sad',1
'family',1
'present_day',1
'place_at',1
'elizabeth',1
'islands_are',1
'ocean_but',1
'elizabeth_barrett',1
'to',5
'the_ocean',1
'sad',1
'needed_to',1
'rochester_still',1
'the_blue',1
'something_could',1
'strong_for',1
'her_english',1
'home',3
'honeymoon_home',1
'own',2
'and_not',1
'from_where',1
'where',1
'saw',1
'alone',1
'with_their',1
'ago_but',1
'from',5
'painful',1
'better_and',1
'ficleness',1
'scene',2
'depend',1
'suddenly_i',1
'better',1
'help',1
'still',1
'video',1
'are',1
'antoinnette_and',1
'live',1
'scene_from',1
'video_as',1
'day',1
'the_movie',1
'the_windswept',1
'white',1
'sargasso_sea',1
'influence',1
'half_sister.i',1
'wide_sargasso',1
'for_a',1
'husband_edward',1
'love',1
'i_needed',1
'place',1
'her',1
'husband',1
'the_island',1
'i_wish',1
'miles',1
'on',3
'slave',1
'so_they',1
'for',1
'islanders',1
'of',8
'sargasso',1
'just_returned',2
'still_under',1
'present',1
'book',1
'them',1
'which_rochester',1
'years_ago',1
'beautiful_but',1
'was',1
'ficleness_of',1
'the_people',1
'island',1
'miles_from',1
'could',3
'a_hill',1
'reminded',1
'and',6
'edward_rochester',1
'was_reminded',1
'hill',1
'could_see',1
'milatto',1
'man',1
'but_suddenly',1
'too',1
'help_the',1
'milatto_half',1
'has',1
'poverty',1
'of_elizabeth',1
'wish',1
'read_wide',1
'all',1
'but_from',1
'from_visiting',1
'of_the',3
'to_visit',1
'has_sex',1
'too_strong',1
'influence_of',1
'honeymoon',1
'sagasso',1
'sister.i',1
'sad_slave',1
'needed',1
'on_the',2
'traveling',1
'have_to',1
'took',1
'as_i',1
'to_depend',1
'could_be',1
'and_saw',1
'barrett_browning\'s',1
'and_the',1
'standing_on',1
'love_potion',1
'in',1
'on_a',1
'saw_the',1
'of_antoinnette',1
'sagasso_sea',1
'the_home',2
'i_could',1
'a_white',1
'to_help',1
'something',1
'islanders_so',1
'from_the',1
'of_tourism',1
'under_the',1
'barrett',1
'veranda',1
'blue_caribbean',1
'took_place',1
'high',1
'sea_which',1
'years',1
'done',1
'high_on',1
'ridden_history',1
'i',7
'the_scene',2
'caribbean_i',1
'potion',1
'a#',2
'tourism_alone',1
'standing',1
'the_ficleness',1
'english_husband',1
'sister.i_read',1
'tourism',1
'ago',1
'done_to',1
'history_and',1
'antoinnette\'s_milatto',1
'the_video',1
'not',1
'jamaica',3
'other',1
'suddenly',1
'antoinnette',1
'have',1
'caribbean',1
'island_of',1
'people',1
'ocean',1
'estate',1
'but_with',1
'the_love',1
'with_antoinnette\'s',1
'returned_from',2
'history',1
'see_the',1
'windswept_veranda',1
'be_done',1
'english',1
'the_influence',1
'the',18
'slave_ridden',1
'which_took',1
'blue',1
'day_poverty',1
'i_just',2
'movie_years',1
'their',1
'the_book',1
'strong',1
'wide',2
'the_islands',1
'to_own',1
'painful_to',1
'#label#',5.0
'human_condition.well',1
'rocket',1
'sort',1
'to_tell',1
'time_shifts',1
'it',1
'corrupt',1
'equally_memorable',1
'sexually',1
'flashbacks_and',1
'of_whom',1
'by',1
'narrated',1
'stability_for',1
'grow',1
'army_sharpshooter',1
'god_the',1
'whom',1
'be',1
'city',4
'of_god.based',1
'time',1
'of_various',1
'growing_up',1
'provide',1
'rule',1
'an',2
'corruption',1
'dealers_violent',1
'warped',1
'guy',1
'some',1
'children_with',1
'you\'ll_be',1
'the_human',1
'police_often',1
'addicts',1
'tale_of',1
'janeiro_suburb',1
'sharpshooter_among',1
'of_god',3
'a_third',1
'with_any',1
'law_corruption',1
'to_grow',1
'neighborhood',1
'citizens.rocket_photographs',1
'about_poverty',1
'called',1
'easy',1
'by_a',1
'memorable',2
'slummy_rio',1
'introduced',1
'the_tale',1
'throwaway',1
'like',1
'suburb_called',1
'tell_the',1
'easy_girls',1
'others.in',1
'avoid',1
'crime_underboss',1
'underboss_easy',1
'that_happen',1
'youths',1
'no_management',1
'suburb',1
'sociopathic_drug',1
'uses_flashbacks',1
'neighborhood_in',1
'lives',1
'shifts_to',1
'sobering_statements',1
'in',4
'he_lives',1
'shifts',1
'whom_has',1
'underboss',1
'the_vampiric',1
'characters_each',1
'slum.there_are',1
'corruption_and',1
'many',2
'up',2
'in_which',1
'for_neighborhoods',1
'to_avoid',1
'world',1
'and_effectively',1
'memorable_characters',1
'nice_guy',1
'effectively',1
'often_raid',1
'guarentees',1
'condition.well',1
'what_it',1
'city_of',4
'victim',1
'rule_of',1
'growing',1
'to',4
'rio',1
'happen_and',1
'a_kid',1
'among',1
'god',3
'tries_to',1
'with_no',1
'children',1
'crime_rule',1
'and_tries',1
'an_army',1
'life',1
'he',1
'the_drug',1
'sort_of',1
'events_city',1
'becoming_another',1
'army',1
'called_the',1
'poverty',1
'narrated_by',1
'where',1
'to_sociopathic',1
'the_end',1
'world_slum.there',1
'and_an',1
'no',1
'up_in',2
'named_rocket',1
'has_an',1
'and_the',1
'rio_de',1
'the_slummy',1
'and_harass',1
'is_narrated',1
'are',1
'neighborhoods',1
'various',1
'active_throwaway',1
'youths_growing',1
'others.in_city',1
'guy_crime',1
'poverty_crime',1
'girls',1
'with',2
'tries',1
'each_of',1
'violent_and',1
'statements',1
'on',1
'often',1
'slummy',1
'for',1
'of',11
'are_many',1
'victim_of',1
'tells',1
'many_sobering',1
'doesn\'t_come',1
'is_like',1
'of_what',1
'dealers',2
'vampiric',1
'rocket_and',1
'sharpshooter',1
'doesn\'t',1
'what',1
'the_events',1
'neighborhoods_where',1
'in_the',2
'any',1
'of_law',1
'watching',1
'management',1
'the_city',1
'memorable_nickname',1
'raid',1
'and_sexually',1
'and',7
'citizens.rocket',1
'and_time',1
'named',1
'like_to',1
'stability',1
'janeiro',1
'come',1
'stories_of',1
'god_tells',1
'among_others.in',1
'events',2
'another',1
'has',1
'throwaway_children',1
'human',1
'statements_about',1
'becoming',1
'corrupt_police',1
'harshness',1
'photographs',1
'god.based',1
'addicts_and',1
'photographs_the',1
'various_youths',1
'harass',1
'of_the',2
'a_nice',1
'active',1
'police',1
'that',1
'intertwining',1
'nickname',1
'nice',1
'vampiric_neighborhood',1
'another_victim',1
'on_true',1
'end_city',1
'tale',1
'in_a',1
'sobering',1
'girls_drug',1
'is',2
'kid',1
'many_memorable',1
'violent',1
'lives_in',1
'makes',1
'of_warped',1
'each',1
'grow_up',1
'condition.well_worth',1
'characters',1
'end',1
'effectively_uses',1
'the_stories',1
'de_janeiro',1
'third',1
'flashbacks',1
'management_a',1
'nickname_you\'ll',1
'which',1
'raid_and',1
'law',1
'third_world',1
'intertwining_the',1
'dealers_provide',1
'drug_dealers',2
'equally',1
'tells_is',1
'harass_citizens.rocket',1
'a#',3
'it_is',1
'avoid_becoming',1
'god_makes',1
'come_with',1
'events_that',1
'warped_stability',1
'be_introduced',1
'true_events',1
'true',1
'you\'ll',1
'about',1
'some_sort',1
'the_harshness',1
'crime',2
'sociopathic',1
'tell',1
'uses',1
'god.based_on',1
'kid_named',1
'happen',1
'where_corrupt',1
'harshness_of',1
'which_he',1
'slum.there',1
'provide_some',1
'worth_watching',1
'the',10
'introduced_to',1
'makes_many',1
'any_guarentees',1
'drug',3
'stories',1
'de',1
'drug_addicts',1
'sexually_active',1
'an_equally',1
'life_doesn\'t',1
'worth',1
'#label#',4.0
'version',1
'christmas_carol',1
'tape',1
'tape_was',1
'this_is',1
'was_wearing',1
'am_glad',1
'on_dvd',1
'wearing',1
'glad',1
'is',1
'wearing_out',1
'is_on',1
'carol',1
'original_b&w',1
'on',1
'vhs_tape',1
'vhs',1
'dvd',1
'this',1
'my',1
'original',1
'i_am',1
'out',1
'glad_this',1
'b&w',1
'carol_original',1
'my_vhs',1
'a_christmas',1
'dvd_my',1
'was',1
'am',1
'christmas',1
'i',1
'b&w_version',1
'a#',1
'#label#',5.0
'charaters1.-',1
'like',2
'beat_and',1
'one',2
'stereotypes.3.-_the',1
'their',1
'hellhole_of',1
'old_good',1
'in_his',1
'extraordinary',1
'tons_of',1
'should',1
'relationship_and',1
'abomination_is',1
'country',2
'cameo',1
'by',4
'unreal_charaters1.-',1
'three_thugs',1
'one_the',1
'and_loves',1
'military_are',1
'than',3
'law_and',1
'gold_',1
'upper_class',1
'loving_girlfriend',1
'be',6
'pass',1
'sadistically',1
'a_head',1
'and_order',1
'manner',1
'a_heart',1
'at',3
'as',3
'to_social',1
'of_law',1
'a_hateful',1
'an',5
'vicious_and',1
'cinematic_excrement',1
'law',1
'give_positive',1
'exploitative_subplots',1
'heart_of',1
'thug\'s',1
'justify_their',1
'force_in',1
'gay',1
'give',1
'cameo_is',1
'point',1
'friend_in',1
'just_saved',1
'homo_act',1
'bad',1
'consists',1
'hated',1
'socio-political',1
'culture',1
'very_bad',1
'learned_here',1
'rip_off',1
'few',1
'simply',1
'get',1
'in_point',1
'of_a',1
'to_escape',1
'his_awful',1
'just_a',1
'were_old',1
'old',2
'relationship',2
'the',26
'positive_reviews',1
'year',2
'thousand_of',1
'rich_girl',1
'unlikable_stupid',1
'idea',1
'wonder_how',1
'girl_who',1
'cross',1
'glorifyand',1
'excrement_there',1
'dealer',1
'likes',1
'of_drugs',1
'insults',1
'of_the',4
'are_the',1
'portraits',1
'low_piece',1
'a_shameful',1
'they',1
'taxis',1
'with_<num>',2
'he_doesn\'t',1
'pointing_out',1
'boyfriend_<num>',1
'starving_like',1
'at_all',1
'utterly',1
'pretentions_to',1
'who_just',1
'friends!!3.-_after',1
'piece_of',3
'the_police',1
'the_thousand',1
'executions_threats',1
'girl',1
'likes_to',1
'he_chose',1
'engaged_with',1
'rebound_as',1
'charaters1.-_a',1
'pass_to',1
'friends!!3.-',1
'despicable',1
'antipathetic_upper',1
'drugs_street',1
'offensive',2
'by_a',1
'warrior_street',1
'gays',1
'embarrasing',1
'off',1
'rebound',1
'beaten_and',1
'make',1
'head_make',1
'redeeming_not',1
'acting_and',1
'and_behave',1
'enjoys_it',1
'cops',1
'as_unlikable',1
'love',1
'stars',1
'the_characters',1
'to_be',4
'<num>_the',1
'didn\'t_hesitate',1
'awful_horrible',1
'how',2
'possible.the',1
'utter_low',1
'shameful_pass',1
'in_a',3
'middle',3
'dealer_who',1
'ruben_blades',1
'closet_and',1
'alone',1
'here_and',1
'awful',2
'mocking',1
'had_just',1
'movie',4
'alone_with',1
'no_pleasure',1
'all_the',2
'execrable',1
'being',1
'hours',1
'abandon_his',1
'you_latinamericans',1
'sadistic_"ghetto-gangsta"',1
'beaten',1
'sensationalistic',1
'a_socio-political',1
'how_i',1
'incredibly',1
'joins_the',1
'describe_how',1
'associated_with',1
'caught_in',1
'head',1
'pills',1
'point_guns',1
'make_rape',1
'absolutely',1
'between',1
'and_no',1
'rate_is',1
'rich',1
'some_unreal',1
'abandon',1
'situationsafter',1
'also',1
'absolutely_all',1
'even_lower',1
'military',1
'by_pointing',1
'precisely',1
'and_unreal',1
'pleasure_to',1
'deeply_in',1
'to_commit',1
'his_country',1
'with_a',1
'to_get',1
'drug_dealer',1
'poor_and',1
'pleasure',1
'a_gay',1
'several',1
'the_thug\'s',1
'relevance',1
'drugs',2
'little_rich',1
'three',1
'lowlifes.2.-after_being',1
'after_a',1
'latinamericans_should',1
'several_other',1
'that_most',1
'depicted_in',1
'threats_insults',1
'relationship_he',1
'the_screenplay',1
'derivative',1
'drugs_a',1
'rip',1
'wildly_swallow',1
'this_low',1
'thousand',1
'and_executions',1
'insensitive_inhuman',1
'a_plot',1
'shameful',1
'unreal_kidnappers',1
'pills_and',1
'threatening_situation',1
'made',1
'glorifyand_give',1
'who',5
'and_a',1
'and_sid',1
'chose',1
'and_homophobic',1
'his',6
'life_and',1
'the_first',1
'five-year-relationship-sweetheart',1
'and_enjoys',1
'escape.4.-_there',1
'old_friend',1
'ashamed_to',1
'offensive_monstruosity.my',1
'and_latin',1
'not_a',2
'and_several',1
'also_likes',1
'fiancee_in',1
'forgettable',1
'"ghetto-gangsta"_insufferable',1
'of_this',1
'first',1
'to_this',1
'commit_crime',1
'party_wildly',1
'crime_and',1
'and_',1
'insults_beat',1
'street_violence',1
'the_hands',1
'is_ridiculed',1
'hesitate',2
'guns_to',1
'happens_to',1
'and_utter',1
'act_',1
'mocking_and',1
'social',2
'to_hollywood..jakubowikz',1
'totally',1
'a_horrible',1
'thugs_in',1
'warrior',1
'are',2
'what_an',1
'be_learned',1
'sodomizes',1
'monstruosity.my',1
'less_than',1
'situation',1
'creepy',2
'you',1
'and_execrable',1
'drama',1
'<num>#',3
'hours_martin',1
'off_who',1
'lowlifes.2.-after',1
'beat',1
'worse_than',1
'acting',1
'theresa',1
'as_possible.the',1
'boyfriend_is',1
'small',1
'escape_precisely',1
'depicted_here',1
'manner_he',1
'unreal',4
'ashamed',1
'escape.4.-',1
'low',2
'blades_cameo',1
'order_at',1
'be_as',1
'venezuela_still',1
'drug_party',1
'who_didn\'t',1
'the_poor',2
'coincidence.5.-_absolutely',1
'behave_sadistically',1
'despite',1
'monstruosity.my_rate',1
'volunteers_at',1
'awful_piece',1
'this',5
'the_middle',1
'cinematic',2
'loving_relationship',2
'criminals',1
'sadistic',1
'hateful',1
'an_old',1
'utter_corrupt',1
'to_a',1
'good_friends!!3.-',1
'theresa_and',1
'caracas_and',1
'as_a',1
'a_public',1
'culture_to',1
'country_is',1
'possible.the_embarrasing',1
'drug',2
'gays_i',1
'engaged',1
'and',30
'street',2
'clinic',1
'should_be',1
'the_mocking',1
'venezuela',2
'exploitative_and',1
'kidnappers_depicted',1
'sadistically_"gangsta"',1
'antipathetic',1
'blades',1
'the_thugs',1
'i_hated',1
'pretentions',1
'utterly_corrupt',1
'is_starving',1
'class',2
'caracas_but',1
'five_year',2
'starving',1
'are_all',1
'two_little-better-than-animals',1
'is_no',1
'individual',1
'all',3
'unreal_and',2
'latinamericans',1
'an_original',1
'describe',1
'reviews_to',1
'hated_this',1
'full',1
'ruben',1
'a_death',1
'who_happens',1
'volunteers',1
'offensive_unreal',1
'hands_of',1
'sensationalistic_exploitative',1
'behave',1
'of_cinematic',1
'accomplice_is',1
'individual_and',1
'violence',1
'cross_between',1
'and_situationsafter',1
'loving',3
'original_idea',1
'plot_and',1
'coincidence.5.-',1
'plot',1
'be_an',1
'shallow',1
'embarrasing_ruben',1
'matter',1
'tons',1
'own_loving',1
'his_own',1
'and_extraordinary',1
'lowlife_with',1
'but_also',1
'corrupt_even',1
'street_lowlife',1
'boyfriend',2
'a_five',2
'a_very',1
'nothing',2
'robin_hoods',1
'small_drug',1
'original',1
'is_zero',1
'america',1
'abomination',1
'!!this',1
'tarantino',1
'police_force',1
'friend',1
'"ghetto-gangsta"',1
'drama_and',1
'but_he',1
'movie_is',2
'to_abandon',1
'commit',1
'threats',1
'one_out',1
'shallow_',1
'swallow_tons',1
'loves',1
'public',1
'unmoral_cocaine-loving',1
'mother_theresa',1
'and_engaged',1
'ridiculed_by',1
'closet',1
'he_has',1
'sell_out',1
'worse',1
'be_had',1
'other_drugs',1
'just',2
'party',2
'order',1
'between_mother',1
'derivative_sensationalistic',1
'than_zero',1
'most',1
'doesn\'t',1
'of_few',1
'not',3
'pauper_but',1
'is_even',1
'it_a',1
'lower_than',1
'cheap',2
'good',1
'boyfriend.there\'s_some',1
'idea_!!this',1
'and_utterly',1
'what',2
'caracas',2
'social_justice',1
'martin_the',1
'party_like',1
'situationsafter_a',1
'<num>_goes',1
'left',1
'driving_what',1
'is_full',1
'swallow',1
'life',1
'hellhole',1
'hoods_what',1
'tarantino_rip',1
'they_were',1
'middle_of',2
'five_less',1
'an_excuse',1
'driving',1
'dung_it',1
'kidnappers',1
'a_small',1
'piece',3
'fiancee_left',1
'enjoys',1
'with_the',1
'heart',1
'all_gays',1
'who_volunteers',1
'wildly',1
'it_portraits',1
'characters',1
'with',6
'screenplay',1
'his_fiancee',1
'act',1
'rape_and',1
'thugs',2
'to_party',1
'portraits_caracas',1
'crap.and_you',1
'is_there',1
'effort',1
'"gangsta"',1
'force',1
'gold',1
'a_matter',1
'venezuela_is',1
'middle_class',1
'nothing_to',1
'ridiculed',1
'latin_america',1
'full_of',1
'effort_to',1
'depicted',2
'actions',1
'crap.and',1
'despite_the',1
'the_country',1
'precisely_the',1
'actually',1
'out_of',3
'it_were',1
'class_boyfriend.there\'s',1
'exploitative_movie',1
'insensitive',1
'is_totally',1
'in_caracas',1
'i_wonder',1
'not_one',1
'to',17
'of_cheap',1
'actions_by',1
'exists.the_acting',1
'first_opportunity',1
'but',2
'is_deeply',1
'few_hours',1
'had',1
'year_loving',2
'hands',1
'poor',2
'to_describe',1
'corrupt',2
'sid',1
'has',1
'boyfriend.there\'s',1
'film\'s',1
'situation_with',1
'exists.the',1
'little-better-than-animals_sadistic',1
'cliches',1
'by_his',1
'class_social',1
'homophobic_manner',1
'justify',1
'than_the',2
'executions',1
'fiancee',2
'by_rebound',1
'goes_out',1
'hollywood..jakubowikz_is',1
'their_actions',1
'five',4
'rate',1
'still_exists.the',1
'very',1
'words_to',1
'and_the',3
'is_utter',1
'at_the',1
'excrement',2
'inhuman_unmoral',1
'made_by',1
'death',1
'saved',1
'to_sell',1
'horrible_and',1
'thugs_at',1
'mother',1
'martin',1
'excrement_consists',1
'the_military',1
'horrible',2
'a_trace',1
'like_it',1
'what_a',1
'insufferable',1
'associated',1
'insufferable_stereotypes.3.-',1
'most_of',1
'has_to',1
'low_offensive',1
'a_cheap',1
'hateful_and',1
'doesn\'t_hesitate',1
'in_venezuela',1
'no_words',1
'creepy_boyfriend',2
'pauper',1
'there_a',1
'forgettable_this',1
'in_love',1
'with_his',1
'matter_of',1
'taxis_in',1
'the_incredibly',1
'this_cinematic',1
'the_closet',1
'goes',1
'joins',1
'some',1
'the_creepy',2
'justice',1
'relevance_there',1
'cheap_tarantino',1
'of',18
'stupid',2
'cops_with',1
'a_middle',2
'after',1
'cinematic_dung',1
'unmoral',1
'is_not',2
'cocaine-loving_unlikable',1
'unlikable_as',1
'cocaine-loving',1
'that',1
'no',2
'rape',1
'hesitate_to',2
'subplots',1
'with_nothing',1
'trace_of',1
'america_by',1
'horrible_hellhole',1
'stupid_unreal',1
'lowlife',1
'poor_little',1
'extraordinary_effort',1
'of_excrement',1
'left_alone',1
'sell',1
'consists_in',1
'simply_an',1
'death_threatening',1
'actually_is',1
'his_five-year-relationship-sweetheart',1
'and_is',1
'corrupt_cops',1
'two',1
'and_in',2
'at_a',1
'in_the',3
'were_an',1
'cliches_and',1
'gay_drug',1
'own',1
'accomplice',1
'is_simply',1
'opportunity_he',1
'stupid_antipathetic',1
'reviews',1
'crime',1
'pointing',1
'exploitative',3
'to_escape.4.-',1
'there_are',1
'an_individual',1
'a_cross',1
'there',4
'he_sodomizes',1
'out_that',1
'latin',1
'stereotypes.3.-',1
'of_taxis',1
'words',1
'even_worse',1
'other',1
'get_a',1
'movie_made',1
'sodomizes_and',1
'the_criminals',1
'"gangsta"_robin',1
'out',5
'were',2
'girlfriend',1
'robin',1
'like_they',1
'excuse',1
'this_movie',3
'his_life',1
'learned',1
'of_gold',1
'characters_depicted',1
'even',2
'opportunity',1
'social_relevance',1
'clinic_and',1
'vicious',1
'film\'s_pretentions',1
'the_one',1
'is_nothing',1
'of_crap.and',1
'<num>_two',1
'it',3
'is',15
'incredibly_shallow',1
'police',1
'in',11
'of_pills',1
'here',2
'subplots_is',1
'socio-political_drama',1
'positive',1
'violence_and',1
'the_lowlifes.2.-after',1
'totally_forgettable',1
'five_actually',1
'out_his',1
'hollywood..jakubowikz',1
'stars_out',1
'an_offensive',1
'the_film\'s',1
'and_who',1
'nothing_redeeming',1
'country_culture',1
'happens',1
'inhuman',1
'he',4
'threatening',1
'the_three',1
'girlfriend_who',1
'thug\'s_accomplice',1
'there_is',2
'utter',2
'how_venezuela',1
'sid_vicious',1
'hoods',1
'chose_to',1
'execrable_piece',1
'little',1
'being_caught',1
'zero',2
'screenplay_of',1
'i',2
'caught',1
'deeply',1
'a#',21
'a_coincidence.5.-',1
'of_five',2
'bad_derivative',1
'saved_his',1
'upper',1
'!!this_abomination',1
'redeeming',1
'the_despicable',1
'lower',1
'dung',1
'and_be',1
'to_glorifyand',1
'less',1
'and_exploitative',2
'homo',1
'loves_the',1
'the_pauper',1
'wonder',1
'zero_stars',1
'excuse_to',1
'love_and',1
'be_beaten',1
'and_an',1
'be_ashamed',1
'is_driving',1
'still',1
'five-year-relationship-sweetheart_fiancee',1
'despicable_homo',1
'here_justify',1
'criminals_and',1
'guns',1
'homophobic',1
'the_stupid',1
'cheap_cliches',1
'little-better-than-animals',1
'escape',1
'who_joins',1
'public_clinic',1
'didn\'t',1
'unlikable',2
'trace',1
'justice_warrior',1
'#label#',1.0
'in_beverly',1
'hills',1
'kidnapped_before',1
'growing_a',1
'slater',1
'if',1
'spoiled_wife',1
'kill_his',1
'people_hysterical',2
'time_to',1
'stole',1
'perfect_assh*le',1
'comedy',4
'laugh_at',1
'by',1
'at_its',1
'fashions',1
'wife_and',1
'spandex_miniskirt',2
'bette',2
'this_along',1
'slater_the',1
'throw',1
'afternoon_so',1
'time',1
'movie',1
'perfect',2
'packs_a',1
'at',2
'planning_to',1
'designed',1
'it_all',1
'problem_solved',1
'with',1
'flicks',1
'helen_slater',1
'devito',3
'miniskirt',2
'middler\'s_best',1
'actually_designed',1
'represent_two',1
'to_prove',1
'it_still',1
'winds_up',1
'he_wants',1
'the_fashions',1
'movie_and',1
'who_he',1
'outlandish_this',1
'planning',1
'she',1
'classic_devito',1
'a_perfect',1
'was_planning',1
'weight',1
'barbara_who',1
'kidnapped',2
'is_until',1
'arrest',1
'a_lazy',1
'solved',1
'assh*le',1
'wife',3
'reinhold',1
'arrest_stone',1
'definitely_worth',1
'lazy',1
'he_can',1
'years_later',1
'they',1
'and_growing',1
'was_time',1
'we',2
'the_woman',1
'these',1
'still',2
'with_down',1
'lazy_saturday',1
'she_gets',1
'bored',1
'stone_for',1
'his_wife',1
'the_money',1
'beverly_hills',1
'is_his',1
'who_actually',1
'bette_middler',2
'can_do',1
'picked_ruthless',1
'two_of',1
'idea_of',1
'gets_kidnapped',2
'her_back',1
'millions_bette',1
'plays_such',1
'up',1
'before',1
'middler_are',1
'stone_was',1
'weight_and',1
'mid-80s',1
'fun',1
'and_relax',1
'her_murder',1
'it_was',1
'i_can',1
'is_sam',1
'wife_barbara',1
'growing',1
'down_and',1
'to',4
'losing_weight',1
'sam_stone',1
'clothing',1
'danny_devito',1
'wants',1
'spoiled',1
'such',1
'was',2
'his',3
'who',4
'two',1
'is_80s',1
'before_he',1
'saturday_afternoon',1
'so',1
'to_this',1
'flicks_great!dig',1
'if_i',1
'this_is',1
'i_were',1
'laugh',1
'money_this',1
'along',1
'this',3
'barbara',1
